ID,RER
Q556I5,0.892
Q86H43,0.892
Q55BA6,0.893
Q54B26,0.894
Q54F95,0.894
Q54NW1,0.894
Q54RE7,0.895
B0G196,0.896
Q54VN2,0.898
Q55DY8,0.899
Q86HT3,0.899
Q55DI2,0.9
Q86HR5,0.901
Q54P71,0.902
O21034,0.903
Q54FE6,0.903
Q54P39,0.903
Q86IC5,0.903
Q54VG0,0.905
Q54WA4,0.905
Q54V61,0.906
Q1ZXN5,0.907
Q54XK0,0.907
Q54QR8,0.911
Q54SM0,0.912
Q54P46,0.916
Q54YY9,0.916
Q54CG8,0.917
Q54CK4,0.917
Q54YB8,0.917
P54872,0.918
Q54B10,0.918
Q54CL5,0.918
Q553P7,0.921
Q55CC7,0.921
Q23888,0.923
Q54F29,0.926
Q54YS4,0.926
Q54IA8,0.927
Q54NV4,0.929
Q54Y17,0.929
Q556J9,0.929
Q54TR2,0.931
Q55BP2,0.931
Q54KT4,0.934
Q86L24,0.934
Q8MXM8,0.934
Q54J97,0.935
Q55F30,0.935
Q54QN1,0.936
Q552W5,0.936
Q559Z0,0.938
Q8MYE6,0.938
Q54K38,0.939
Q54NV9,0.94
Q54I67,0.941
Q54RB5,0.942
Q54IH6,0.943
Q54IB4,0.944
Q54KP5,0.946
Q55CD9,0.946
Q23884,0.947
Q86JI0,0.947
Q54W84,0.951
Q54UX3,0.956
Q54MU3,0.957
Q54NS5,0.957
Q75JZ2,0.957
Q54TY5,0.96
Q54CY2,0.961
Q54M22,0.962
Q54Q54,0.967
Q54EU7,0.969
Q54I30,0.974
Q54JD9,0.976
Q553J7,0.976
Q55D72,0.98
Q55C27,0.981
Q75JB5,0.981
Q55GS7,0.983
Q54B62,0.986
Q55E10,0.986
Q54I61,0.992
Q8T131,0.992
Q54MZ4,0.993
Q555F1,0.993
Q23886,0.994
Q54JD2,0.994
Q54VK0,0.995
Q9GRX6,0.996
Q54W11,0.997
Q54JB6,0.998
Q54MS4,0.998
Q54BW7,1
Q54QK2,1
Q8MYF0,1
Q54BM3,1.001
Q54BR2,1.001
Q54XU0,1.001
Q55ED6,1.001
Q54E00,1.002
Q54B92,1.004
Q54RS6,1.005
Q54IW4,1.011
Q54UP6,1.011
Q54YV4,1.011
Q54EW8,1.012
Q54HY7,1.012
O21036,1.013
Q54H56,1.013
Q54HU6,1.014
Q54UU7,1.014
Q86K67,1.014
Q23890,1.015
Q55E94,1.015
Q1ZXB5,1.016
P36967,1.021
Q54DF1,1.026
Q54T96,1.027
Q54XM6,1.027
Q54G54,1.03
Q557H6,1.03
Q9XPI7,1.03
Q54D07,1.032
Q54I10,1.033
Q54Z54,1.033
Q9XPI8,1.033
Q54XD0,1.034
Q55GR1,1.036
O21032,1.037
Q54CY8,1.037
B0G143,1.041
Q54QA4,1.042
Q553S7,1.042
Q55GU3,1.042
Q54K70,1.045
Q54WD1,1.045
Q54N53,1.046
Q54F15,1.047
Q54JE4,1.047
O21037,1.048
Q55G45,1.049
Q54IQ2,1.051
Q55BI2,1.051
Q54B21,1.053
Q54NQ9,1.055
Q550W4,1.056
Q556W7,1.058
Q55GE2,1.058
Q55DD8,1.059
Q9TGM3,1.061
Q54DQ8,1.062
Q55C23,1.062
Q54CZ9,1.063
Q55DS3,1.066
Q55FN7,1.067
Q556G9,1.068
Q54TR7,1.076
Q869Y7,1.078
O21039,1.079
Q54EN1,1.08
Q9U3X4,1.08
Q54F09,1.082
Q54JZ8,1.082
Q54KH9,1.082
Q54JK6,1.085
Q54CG9,1.086
Q557J7,1.091
Q54FH4,1.094
Q54XN1,1.094
Q552S2,1.096
Q54WP3,1.097
Q75JK6,1.097
Q54TR3,1.098
Q54VJ9,1.099
Q553N4,1.1
Q55EE3,1.101
Q54W21,1.102
Q8T1V6,1.104
Q553P4,1.106
Q86K64,1.107
Q54P00,1.108
Q54QC1,1.108
Q54ZX5,1.108
Q23891,1.11
Q54HG8,1.114
Q55F42,1.115
Q86AV5,1.115
Q55FB3,1.117
Q54LH3,1.118
Q55D19,1.118
P36413,1.119
Q54D27,1.12
Q553K8,1.12
Q37314,1.122
Q54NW9,1.122
Q8T866,1.127
Q54C70,1.128
Q54LM9,1.13
Q55BF1,1.132
Q55GJ5,1.133
Q86H83,1.133
Q54VB3,1.134
Q54F93,1.135
Q54WN8,1.135
Q54MV7,1.138
Q55GD7,1.139
Q75JS8,1.139
Q7KWR8,1.141
P90520,1.142
Q54DK1,1.142
Q54PV9,1.142
Q54RP1,1.143
Q55D79,1.144
Q54XH7,1.145
Q86AD5,1.145
Q54D99,1.146
Q86I71,1.146
Q54UV0,1.148
Q1ZXD4,1.151
Q54KN1,1.152
Q54DU1,1.154
Q55CC2,1.156
Q54DT8,1.158
Q86AH1,1.158
Q86I17,1.158
Q54QC2,1.162
B0G159,1.168
Q54XM1,1.171
Q75JN4,1.171
B0G0Y7,1.172
Q54CA5,1.174
Q75JT7,1.176
B0G0Z7,1.177
Q55EC2,1.177
Q86HX0,1.177
Q54CB8,1.179
Q54NI6,1.18
Q54E30,1.183
Q54Q31,1.183
O21047,1.184
Q54JS1,1.184
Q54RA8,1.185
Q54G88,1.187
Q54D88,1.19
Q551I4,1.19
Q54QV8,1.196
Q54ZW2,1.2
Q54FA9,1.203
Q55BS6,1.203
Q54K54,1.204
P29505,1.205
Q552Y0,1.205
Q23889,1.206
Q55G08,1.21
Q54LT0,1.212
Q54XR6,1.215
Q55CK0,1.215
Q55F64,1.215
Q86JB5,1.216
Q54N01,1.217
Q23885,1.222
Q54VK2,1.222
Q54QN4,1.223
Q54D02,1.228
Q54E48,1.233
Q54L27,1.237
Q54WP1,1.241
Q559Z4,1.243
Q8MP23,1.245
C7G062,1.246
Q54TD4,1.249
Q54RB6,1.253
Q54U34,1.259
Q86K57,1.26
Q54HM6,1.263
Q54L97,1.264
Q54TK2,1.264
Q54LR4,1.267
Q552A1,1.267
Q54VX4,1.28
Q86JL1,1.282
Q9XPJ9,1.285
Q86AE2,1.29
Q557F3,1.292
Q86KK8,1.296
Q54MN5,1.301
Q9U641,1.301
B0M0Q3,1.302
Q54M82,1.317
Q4W6B5,1.321
C7G004,1.342
Q86K89,1.342
Q54UB7,1.345
Q55GV8,1.351
P22237,1.354
Q54P11,1.354
Q54VU6,1.355
Q54XU9,1.356
Q54YX7,1.358
O21048,1.367
C7FZZ8,1.369
Q54DI4,1.377
Q55C70,1.379
Q54C69,1.38
Q8T2T5,1.381
Q55GW4,1.382
Q55BP9,1.388
Q1ZXP3,1.391
Q54RB9,1.391
Q55G38,1.395
Q55FH5,1.401
O21050,1.429
A9CLV8,1.438
Q54PX1,1.439
Q55AD7,1.439
A9CLV7,1.447
Q55CS9,1.461
Q54QH6,1.462
Q54QM2,1.468
Q55E91,1.473
P20609,1.475
Q86L28,1.476
Q54JX6,1.48
Q54G09,1.483
Q55CC8,1.496
Q54H66,1.498
Q54B67,1.504
P26310,1.524
Q54N56,1.529
P30815,1.54
Q54V76,1.576
Q54RS2,1.591
Q54QH7,1.597
Q76P15,1.614
O21049,1.633
Q552L9,1.738
Q54JC2,1.745
O21042,1.753
Q54P38,1.769
Q54TT7,1.808
Q75K07,1.829
Q54BF6,1.876
B0G168,2.022
Q54RE9,2.184
O97470,2.193
Q54SI3,2.193
Q54YN1,2.243
Q54UK2,2.252
Q869N6,2.566
Q54YA6,2.627
Q01501,2.865
